timestamp,air_temperature,humidity,co2_level,light_intensity,soil_moisture,soil_ph,soil_temperature,ec_conductivity,nitrogen,phosphorus,potassium,vpd,light_hours,ventilation_rate,outside_temperature,outside_humidity,wind_speed,crop_type,growth_stage,leaf_wetness_hours,previous_irrigation_mm,health_score,health_category,disease_risk_score,disease_risk_level,irrigation_need
2025-06-20 09:17:42,38.36,55.32,827.52,7948.12,29.88,6.02,32.44,2.11,198.8,42.12,178.34,2.5,13.5,26.12,38.39,27.13,8.13,Cucumber,Harvest,1.12,0.58,64.4,Moderate,26.8,Low,Medium
2025-06-20 09:43:07,41.84,41.85,865.67,6055.17,33.87,6.44,34.0,2.04,225.7,29.51,193.82,2.5,13.5,37.92,45.54,32.8,3.61,Tomato,Vegetative,0.55,6.01,62.1,Moderate,23.1,Low,Medium
2025-06-20 11:17:37,42.61,45.13,728.92,5501.34,35.01,6.16,35.58,2.25,181.71,44.81,151.72,2.5,13.5,35.64,45.17,29.24,8.63,Capsicum,Harvest,0.66,0.01,58.4,Fair,12.7,Low,Medium
2025-06-20 12:45:12,42.01,41.67,802.08,9976.26,33.56,6.44,34.22,2.09,228.15,29.55,198.89,2.5,13.5,39.41,44.95,30.93,3.88,Tomato,Vegetative,0.69,5.53,64.3,Moderate,10.6,Low,High
2025-06-20 16:39:58,41.15,42.54,794.74,8637.29,33.39,6.42,34.07,2.24,229.95,34.42,203.98,2.5,13.5,39.2,43.56,31.08,3.43,Tomato,Vegetative,0.76,5.09,60.3,Moderate,7.7,Low,High
2025-06-20 18:43:36,40.64,48.8,779.03,7571.92,33.13,6.39,34.23,2.27,228.46,35.82,206.42,2.5,13.5,36.57,45.38,30.36,4.72,Tomato,Vegetative,0.67,4.68,62.4,Moderate,15.3,Low,High
2025-06-20 21:14:10,36.76,59.81,806.12,5341.06,29.72,6.04,32.85,2.28,204.43,40.33,176.6,2.4895,13.5,25.39,40.22,31.26,8.43,Cucumber,Harvest,0.79,0.53,64.8,Moderate,22.8,Low,Medium
2025-06-20 22:14:52,40.24,56.45,815.01,6756.26,32.79,6.39,34.4,2.33,219.61,36.02,203.98,2.5,13.5,39.24,44.73,30.97,7.77,Tomato,Vegetative,0.0,4.31,65.7,Moderate,10.4,Low,Medium
2025-06-21 00:25:41,41.73,59.25,790.29,4655.02,32.52,6.39,34.8,2.31,221.71,37.6,201.45,2.5,13.5,39.46,44.63,31.51,8.1,Tomato,Vegetative,0.19,3.96,67.5,Moderate,9.2,Low,High
2025-06-21 00:38:31,36.82,60.76,815.31,3523.52,29.48,6.03,33.37,2.18,201.79,40.46,175.87,2.4382,13.5,27.07,40.81,35.37,8.11,Cucumber,Harvest,0.7,0.49,65.5,Moderate,17.1,Low,Medium
2025-06-21 00:46:33,41.59,45.08,743.72,4493.26,34.56,6.2,35.94,2.39,188.5,43.01,148.29,2.5,13.5,36.28,44.21,29.86,6.78,Capsicum,Harvest,1.05,0.01,56.7,Fair,16.2,Low,Medium
2025-06-21 02:57:21,42.69,49.27,776.91,,34.25,6.18,36.0,2.39,195.65,,145.46,2.5,13.5,30.34,43.58,30.64,8.27,Capsicum,Harvest,0.24,0.01,,,,,
2025-06-21 03:03:26,37.78,63.74,788.3,3759.05,29.29,6.05,33.12,2.18,200.2,39.44,170.98,2.3731,13.5,28.57,42.45,36.89,7.53,Cucumber,Harvest,0.97,0.45,58.8,Fair,28.7,Low,Medium
2025-06-21 03:09:11,42.04,59.77,792.34,4452.03,32.18,6.4,34.6,2.27,223.33,36.36,199.28,2.5,13.5,38.68,41.98,32.54,8.17,Tomato,Vegetative,0.11,3.65,66.5,Moderate,18.3,Low,High
2025-06-21 05:27:03,41.0,62.02,814.81,2753.6,31.96,6.38,34.41,2.26,222.51,36.82,198.66,2.5,13.5,38.31,39.47,33.7,7.41,Tomato,Vegetative,0.48,3.35,67.0,Moderate,13.8,Low,Medium
2025-06-21 05:31:56,43.71,53.89,802.06,3399.73,34.02,6.23,36.0,2.3,193.91,45.5,150.96,2.5,13.5,26.94,43.2,31.33,7.39,Capsicum,Harvest,0.49,0.01,70.9,Good,25.2,Low,Medium
2025-06-21 06:03:25,38.65,62.37,783.37,2045.07,29.09,6.05,32.76,2.18,197.57,39.33,173.88,2.5,13.5,33.49,44.46,33.06,9.14,Cucumber,Harvest,1.71,0.42,60.3,Moderate,18.2,Low,Medium
2025-06-21 08:32:03,44.0,52.72,777.98,3983.78,33.73,6.2,36.0,2.32,192.96,44.18,150.9,2.5,13.5,23.91,44.23,32.84,7.98,Capsicum,Harvest,0.82,0.0,65.7,Moderate,22.2,Low,Medium
2025-06-21 09:11:43,42.27,61.11,814.4,3810.2,31.69,6.39,34.54,2.14,227.51,37.35,204.21,2.5,13.5,39.78,39.4,37.79,6.84,Tomato,Vegetative,0.1,3.09,71.3,Good,19.1,Low,Medium
2025-06-21 09:18:33,40.07,64.52,776.06,4661.36,28.93,6.05,32.94,2.13,196.11,38.59,179.95,2.5,13.5,37.64,44.99,30.32,6.72,Cucumber,Harvest,1.23,0.38,56.5,Fair,17.0,Low,Medium
2025-06-21 11:30:51,42.76,48.96,765.01,6118.47,33.54,6.18,36.0,2.35,191.63,44.71,150.16,2.5,13.5,26.67,43.47,28.07,9.42,Capsicum,Harvest,0.9,0.0,63.6,Moderate,14.1,Low,Medium
2025-06-21 11:36:11,42.58,56.9,772.44,7204.16,31.34,6.36,34.67,2.27,222.51,38.34,198.63,2.5,13.5,41.05,39.98,33.03,7.95,Tomato,Vegetative,0.0,2.84,69.3,Moderate,17.8,Low,Medium
2025-06-21 11:43:50,40.92,65.79,747.07,8136.64,28.8,6.06,33.38,2.12,194.82,37.36,183.63,2.5,13.5,41.3,45.62,37.38,7.98,Cucumber,Harvest,1.88,0.35,61.5,Moderate,18.6,Low,Medium
2025-06-21 14:07:54,42.98,55.8,742.01,8249.85,31.0,6.37,34.42,2.24,227.51,34.6,196.69,2.5,13.5,40.53,43.66,30.08,8.52,Tomato,Vegetative,0.15,2.61,65.7,Moderate,19.7,Low,Medium
2025-06-21 14:16:45,42.89,52.88,762.11,7502.45,33.3,6.21,36.0,2.44,189.52,45.24,158.07,2.5,13.5,20.9,42.16,23.27,8.03,Capsicum,Harvest,1.34,0.0,66.6,Moderate,22.6,Low,Medium
2025-06-21 15:00:11,41.03,62.07,766.06,8274.49,28.47,6.09,34.21,2.08,192.29,36.66,182.5,2.5,13.5,41.73,46.28,36.76,8.59,Cucumber,Harvest,1.59,0.32,60.8,Moderate,23.4,Low,Medium
2025-06-21 16:41:19,41.82,57.22,736.86,8056.0,33.14,6.21,36.0,2.4,188.87,48.93,157.82,2.5,13.5,24.71,41.12,22.68,8.4,Capsicum,Harvest,1.08,0.0,65.7,Moderate,25.8,Low,Medium
2025-06-21 18:02:32,41.11,60.76,748.58,7783.81,30.85,6.36,34.69,2.16,235.53,36.42,197.53,2.5,13.5,40.49,41.87,29.69,9.2,Tomato,Vegetative,0.55,2.4,66.9,Moderate,15.8,Low,High
2025-06-21 18:17:34,40.07,62.07,734.32,5618.82,28.33,6.08,34.81,2.13,196.91,35.57,185.25,2.5,13.5,41.87,45.04,38.84,8.95,Cucumber,Harvest,1.57,0.3,60.9,Moderate,19.7,Low,Medium
2025-06-21 20:34:00,40.16,60.72,778.12,4404.05,28.02,6.06,34.68,2.22,198.98,35.98,187.44,2.5,13.5,39.13,43.45,38.52,8.27,Cucumber,Harvest,1.87,0.27,60.2,Moderate,17.5,Low,Medium
2025-06-21 21:24:17,39.68,59.62,772.1,6407.17,30.69,6.33,34.27,2.17,229.29,37.19,204.42,2.5,13.5,39.35,42.06,31.57,8.88,Tomato,Vegetative,1.09,2.21,61.4,Moderate,20.6,Low,Medium
2025-06-21 23:29:56,42.02,58.09,736.01,6835.9,32.9,6.2,35.92,2.45,190.28,46.14,163.5,2.5,13.5,23.2,42.85,27.13,7.27,Capsicum,Harvest,1.32,0.0,66.5,Moderate,22.7,Low,Medium
2025-06-21 23:57:25,40.48,64.33,776.31,2479.13,45.48,6.07,34.57,2.25,198.4,35.81,182.65,2.5,13.5,38.72,44.3,37.57,9.11,Cucumber,Harvest,1.85,89.9,66.7,Moderate,17.6,Low,Low
2025-06-22 01:16:21,38.8,57.4,786.77,5468.2,30.53,6.35,34.32,2.13,223.51,38.39,196.29,2.5,13.5,37.4,40.52,33.41,9.6,Tomato,Vegetative,1.53,2.03,61.2,Moderate,18.8,Low,Medium
2025-06-22 02:35:42,42.25,59.12,713.38,5310.9,32.61,6.19,35.82,2.38,187.82,46.07,165.18,2.5,13.5,25.22,43.58,28.08,7.37,Capsicum,Harvest,1.02,0.0,54.1,Fair,28.3,Low,Medium
2025-06-22 02:41:41,40.26,68.42,800.88,2011.5,45.14,6.11,35.01,2.35,190.9,38.76,182.47,2.362,13.5,35.24,43.15,38.17,9.09,Cucumber,Harvest,2.17,82.7,69.5,Moderate,26.1,Low,Low
2025-06-22 04:53:24,39.34,57.71,830.42,4868.21,30.28,6.38,34.43,2.06,224.97,38.01,197.75,2.5,13.5,38.63,38.79,31.13,9.34,Tomato,Vegetative,1.52,1.87,65.0,Moderate,25.0,Low,Medium
2025-06-22 06:21:41,42.16,59.25,758.87,5411.66,32.32,6.2,36.0,2.33,186.67,45.02,162.08,2.5,13.5,23.6,43.49,30.84,6.53,Capsicum,Harvest,1.71,0.0,68.8,Moderate,27.4,Low,Medium
2025-06-22 07:47:01,38.54,59.57,828.68,6015.2,30.08,6.35,34.45,1.89,230.05,36.15,196.03,2.5,13.5,36.51,38.55,28.23,10.13,Tomato,Vegetative,1.31,1.72,65.7,Moderate,15.8,Low,Medium
2025-06-22 08:55:31,38.33,68.55,800.22,3105.47,44.89,6.12,35.24,2.39,193.19,38.66,181.84,2.1207,13.5,36.74,40.41,36.27,10.02,Cucumber,Harvest,1.36,76.09,66.0,Moderate,18.2,Low,Medium
2025-06-22 09:17:57,,57.99,,6430.85,32.1,6.16,35.7,2.17,181.73,44.93,163.45,2.5,13.5,25.75,40.42,29.98,6.74,Capsicum,Harvest,1.05,0.0,,,,,
2025-06-22 11:41:54,38.31,58.78,772.63,9752.3,29.81,6.32,33.85,1.92,224.99,34.7,195.78,2.5,13.5,39.95,40.09,28.73,9.71,Tomato,Vegetative,1.81,1.58,57.7,Fair,20.2,Low,Medium
2025-06-22 12:06:31,41.74,58.38,771.61,8699.84,31.95,6.21,35.95,2.11,177.55,44.71,159.77,2.5,13.5,31.25,40.7,30.73,6.62,Capsicum,Harvest,1.41,0.0,64.5,Moderate,18.7,Low,Medium
2025-06-22 12:44:13,36.81,66.4,783.52,8015.3,44.61,6.1,35.51,2.31,193.91,39.45,186.29,2.0866,13.5,40.72,36.85,36.9,11.32,Cucumber,Harvest,2.12,70.0,69.6,Moderate,17.7,Low,Low
2025-06-22 14:46:18,38.73,56.08,790.99,10841.34,29.72,6.29,33.86,1.97,219.27,34.08,195.9,2.5,13.5,41.42,36.81,27.06,9.57,Tomato,Vegetative,1.74,1.46,59.8,Fair,20.3,Low,Medium
2025-06-22 15:25:11,36.35,66.09,779.82,8584.06,44.37,6.12,35.52,2.16,194.28,41.37,191.7,2.054,13.5,42.54,37.27,34.73,11.1,Cucumber,Harvest,3.24,64.4,63.6,Moderate,25.4,Low,Medium
2025-06-22 16:00:20,40.66,48.59,781.24,9536.44,31.57,6.2,36.0,2.16,184.85,43.17,165.0,2.5,13.5,28.72,38.47,31.7,5.64,Capsicum,Harvest,1.45,0.0,59.1,Fair,22.0,Low,High
2025-06-22 16:55:04,40.57,54.96,795.45,10753.71,29.46,6.31,33.46,2.05,218.42,36.25,193.57,2.5,13.5,42.42,36.54,28.41,8.96,Tomato,Vegetative,2.76,1.34,61.6,Moderate,14.1,Low,High
2025-06-22 17:48:07,36.67,65.41,801.13,8506.65,44.25,6.15,35.59,2.13,190.89,38.7,191.68,2.1325,13.5,39.12,40.03,34.9,12.01,Cucumber,Harvest,2.55,59.25,69.9,Moderate,24.2,Low,Medium
2025-06-22 18:18:20,39.71,47.01,776.92,9308.98,30.99,6.2,36.0,2.09,186.45,44.56,176.29,2.5,13.5,32.83,40.27,30.71,6.08,Capsicum,Harvest,1.36,0.0,54.7,Fair,16.5,Low,Medium
2025-06-22 19:11:01,39.87,56.95,791.07,7928.53,29.24,6.32,33.85,2.12,216.95,41.31,193.76,2.5,13.5,39.71,37.07,30.83,9.27,Tomato,Vegetative,2.06,1.23,57.3,Fair,24.5,Low,Medium
2025-06-22 22:57:04,40.36,58.01,817.89,6827.56,29.14,6.36,34.14,2.08,224.18,41.36,190.77,2.5,13.5,35.91,33.9,28.81,8.3,Tomato,Vegetative,1.76,1.13,65.2,Moderate,13.6,Low,Medium
2025-06-23 02:16:18,37.77,58.27,762.13,5657.54,28.81,6.37,33.94,2.01,222.09,42.19,186.56,2.5,13.5,37.43,34.41,34.67,6.36,Tomato,Vegetative,1.84,1.04,61.9,Moderate,17.2,Low,Medium
2025-06-23 05:41:12,36.9,56.21,723.26,4841.15,28.53,6.36,34.14,1.99,227.97,39.18,182.36,2.5,13.5,37.68,33.24,37.3,8.06,Tomato,Vegetative,1.63,0.96,56.8,Fair,14.7,Low,Medium
2025-06-23 06:28:47,38.11,67.97,806.17,7208.82,43.98,6.17,35.26,2.0,196.36,40.6,191.1,2.1344,13.5,40.99,37.76,35.99,12.18,Cucumber,Harvest,2.73,54.51,72.1,Good,21.6,Low,Low
2025-06-23 07:41:10,40.08,47.28,797.04,8754.23,30.38,6.2,35.94,2.16,189.48,43.0,178.66,2.5,13.5,35.36,41.67,32.74,7.2,Capsicum,Harvest,0.05,0.0,60.6,Moderate,17.9,Low,High
2025-06-23 08:45:34,38.94,62.24,846.52,7881.16,43.61,6.2,35.19,1.98,197.94,38.02,187.35,2.5,13.5,41.65,40.53,36.21,10.72,Cucumber,Harvest,2.6,50.15,74.7,Good,21.7,Low,Medium
2025-06-23 09:25:33,36.23,55.78,722.81,7578.07,,6.34,34.45,1.95,224.12,41.19,181.22,2.5,13.5,40.84,30.94,41.38,6.88,Tomato,Vegetative,,0.88,,,,,
2025-06-23 10:59:35,39.59,48.41,797.04,10602.26,29.73,6.2,36.0,2.24,188.47,44.67,177.44,2.5,13.5,39.33,44.23,32.73,6.24,Capsicum,Harvest,0.13,0.0,63.4,Moderate,21.7,Low,Medium
2025-06-23 11:43:28,38.89,60.3,804.54,10160.63,43.25,6.18,35.46,2.17,187.67,37.34,185.14,2.5,13.5,43.07,44.09,38.4,9.59,Cucumber,Harvest,1.69,46.14,77.9,Good,17.9,Low,Low
2025-06-23 13:23:18,35.83,55.09,779.08,9682.94,28.28,6.33,34.55,1.84,229.18,38.54,182.1,2.5,13.5,41.74,30.76,41.87,6.27,Tomato,Vegetative,1.99,0.81,58.6,Fair,21.1,Low,Medium
2025-06-23 13:54:19,39.69,58.87,842.07,11348.49,42.88,6.2,35.69,2.29,187.52,39.46,187.95,2.5,13.5,43.18,42.69,36.09,9.89,Cucumber,Harvest,1.15,42.44,75.0,Good,22.1,Low,Low
2025-06-23 14:19:46,39.83,50.31,806.35,12316.64,29.11,6.19,36.0,2.36,180.42,41.04,179.81,2.5,13.5,40.41,46.52,29.43,4.82,Capsicum,Harvest,0.0,0.0,68.3,Moderate,16.1,Low,High
2025-06-23 16:22:10,36.07,56.02,746.21,9320.04,28.18,6.34,33.82,1.69,225.56,35.92,176.39,2.5,13.5,43.01,27.93,43.9,6.59,Tomato,Vegetative,2.64,0.75,59.2,Fair,22.3,Low,Medium
2025-06-23 16:23:27,40.52,59.9,814.02,10420.06,42.45,6.21,35.67,2.37,188.57,40.8,184.65,2.5,13.5,44.04,43.96,31.49,11.09,Cucumber,Harvest,1.17,39.05,75.1,Good,25.7,Low,Low
2025-06-23 18:03:57,40.98,48.52,783.52,10024.57,28.7,6.18,36.0,2.4,178.06,42.41,177.09,2.5,13.5,37.75,43.01,34.01,6.43,Capsicum,Harvest,0.56,0.0,58.2,Fair,19.4,Low,Medium
2025-06-23 18:32:43,40.96,55.9,794.28,8406.61,42.07,6.26,35.91,2.53,192.81,38.93,189.86,2.5,13.5,40.94,45.12,31.7,10.0,Cucumber,Harvest,1.24,35.93,65.5,Moderate,20.0,Low,Medium
2025-06-23 20:28:09,39.58,48.87,837.54,8193.5,28.01,6.18,35.95,2.53,178.03,42.26,177.92,2.5,13.5,32.28,43.32,35.06,5.18,Capsicum,Harvest,1.4,0.0,58.6,Fair,13.5,Low,Medium
2025-06-23 21:33:33,41.24,54.5,828.28,5256.42,41.57,6.26,35.57,2.45,194.34,39.77,183.56,2.5,13.5,40.96,45.01,27.83,10.12,Cucumber,Harvest,1.04,33.05,69.5,Moderate,20.9,Low,Medium
2025-06-23 23:23:47,40.74,45.41,834.88,5800.86,39.6,6.19,36.0,2.49,179.61,42.42,179.61,2.5,13.5,29.62,45.75,33.4,7.32,Capsicum,Harvest,0.54,51.46,63.1,Moderate,17.0,Low,Medium
2025-06-24 02:24:55,33.61,60.51,763.7,8621.98,28.03,6.36,33.73,1.85,226.18,34.68,170.96,2.0557,13.5,41.99,28.15,40.2,6.45,Tomato,Vegetative,2.71,0.69,56.2,Fair,19.3,Low,Medium
2025-06-24 05:28:06,33.44,62.4,787.59,7034.91,48.24,6.37,33.28,1.82,222.32,36.88,172.65,1.939,13.5,40.41,30.33,36.93,7.13,Tomato,Vegetative,3.08,72.69,63.7,Moderate,23.2,Low,Low
2025-06-24 09:02:13,34.22,64.18,742.53,8044.51,48.14,6.38,33.25,1.92,219.2,41.78,175.65,1.9282,13.5,39.97,33.02,39.54,9.54,Tomato,Vegetative,2.18,66.87,73.3,Good,18.2,Low,Low
2025-06-24 11:08:41,41.87,52.41,819.18,7886.96,41.1,6.26,35.72,2.58,194.37,39.22,187.46,2.5,13.5,41.34,46.77,24.08,10.22,Cucumber,Harvest,1.22,30.41,67.2,Moderate,24.8,Low,Medium
2025-06-24 11:50:01,36.09,65.5,716.83,11966.23,48.02,6.39,32.75,1.83,220.54,41.92,169.63,2.0598,13.5,43.55,32.04,38.23,8.5,Tomato,Vegetative,3.22,61.52,70.6,Good,23.1,Low,Low
2025-06-24 12:20:41,40.46,45.04,775.47,10505.71,39.01,6.17,35.88,2.63,180.0,41.64,182.26,2.5,13.5,32.15,45.63,29.8,7.43,Capsicum,Harvest,1.21,47.34,62.8,Moderate,17.8,Low,Medium
2025-06-24 14:12:27,43.47,49.3,770.94,8623.01,40.44,6.28,36.0,2.5,193.43,39.74,182.27,2.5,13.5,40.19,47.06,24.82,10.22,Cucumber,Harvest,0.91,27.97,64.3,Moderate,19.0,Low,Medium
2025-06-24 14:55:46,41.38,45.26,741.35,11709.5,38.91,6.21,36.0,2.48,182.96,41.62,183.47,2.5,13.5,30.82,44.31,30.08,9.91,Capsicum,Harvest,0.62,43.56,62.0,Moderate,16.1,Low,Medium
2025-06-24 15:22:51,34.33,61.95,735.52,12152.06,47.78,6.39,33.26,1.83,218.91,43.94,176.05,2.0613,13.5,41.21,34.17,37.0,7.23,Tomato,Vegetative,2.91,56.6,72.2,Good,21.0,Low,Low
2025-06-24 17:39:29,43.35,51.42,742.57,8192.68,39.74,6.26,35.69,2.58,187.1,42.23,183.78,2.5,13.5,39.78,47.91,28.58,12.33,Cucumber,Harvest,0.74,25.74,68.1,Moderate,16.3,Low,Medium
2025-06-24 20:39:41,44.0,54.08,772.51,7177.06,39.5,6.27,36.0,2.6,,42.37,186.7,2.5,13.5,39.05,49.61,29.54,11.54,Cucumber,Harvest,0.0,23.68,,,,,
2025-06-24 23:50:49,34.56,64.56,751.3,10065.49,47.6,6.37,32.83,1.8,216.45,45.22,175.78,1.9451,13.5,40.19,35.31,37.12,9.06,Tomato,Vegetative,2.12,52.07,71.1,Good,28.8,Low,Low
2025-06-24 23:55:51,43.67,54.58,800.07,5859.52,39.23,6.26,36.0,2.57,191.12,45.44,178.11,2.5,13.5,36.04,48.43,29.68,10.31,Cucumber,Harvest,0.0,21.78,67.2,Moderate,18.6,Low,Medium
2025-06-25 02:40:09,43.61,55.83,796.63,5487.54,38.88,6.28,36.0,2.53,187.86,45.36,180.04,2.5,13.49,34.69,47.98,29.46,8.61,Cucumber,Harvest,0.0,20.04,58.0,Fair,15.8,Low,Medium
2025-06-25 02:59:27,34.05,63.75,777.55,7935.19,47.45,6.37,32.76,1.73,212.76,45.69,178.6,1.9334,13.49,37.12,36.27,38.12,11.27,Tomato,Vegetative,1.71,47.91,66.4,Moderate,17.0,Low,Low
2025-06-25 05:06:21,44.0,55.08,815.28,4506.48,38.64,6.26,35.72,2.48,189.06,49.0,173.31,2.5,13.49,34.16,47.87,31.67,7.69,Cucumber,Harvest,0.0,18.44,67.0,Moderate,22.1,Low,Medium
2025-06-25 05:39:00,32.11,65.2,798.45,6332.63,47.29,6.4,32.79,1.73,211.4,43.63,176.89,1.6647,13.49,35.44,38.29,43.02,9.7,Tomato,Vegetative,2.46,44.07,69.8,Moderate,21.5,Low,Low
2025-06-25 08:46:39,33.91,63.56,767.21,6557.12,46.99,6.43,32.62,1.67,214.2,42.82,175.67,1.9288,13.49,35.43,37.75,39.33,8.23,Tomato,Vegetative,2.4,40.55,65.2,Moderate,16.5,Low,Low
2025-06-25 11:44:10,34.76,61.59,773.21,8584.18,46.66,6.43,33.04,1.8,217.14,45.42,171.4,2.1309,13.49,37.06,37.85,39.37,6.64,Tomato,Vegetative,1.24,37.3,66.0,Moderate,23.1,Low,Low
2025-06-25 15:19:43,33.67,61.54,796.08,8384.45,46.39,6.42,32.78,1.9,217.16,44.29,181.19,2.0087,13.49,41.06,38.05,41.67,7.71,Tomato,Vegetative,1.2,34.32,61.9,Moderate,25.2,Low,Low
2025-06-25 18:53:50,34.62,62.49,840.96,7224.4,46.31,6.45,32.63,2.0,223.18,43.06,177.01,2.0646,13.49,39.25,36.87,43.67,7.22,Tomato,Vegetative,1.69,31.57,69.7,Moderate,15.2,Low,Low
2025-06-25 22:29:33,34.32,62.18,862.01,6480.14,46.15,6.45,31.96,2.03,218.06,44.03,173.28,2.0478,13.49,37.08,36.5,39.55,7.78,Tomato,Vegetative,2.22,29.05,71.5,Good,12.4,Low,Low
2025-06-26 02:25:28,34.72,65.29,887.58,6371.78,45.86,6.44,31.75,1.96,216.97,45.57,177.25,1.9217,13.49,37.38,38.13,37.7,8.42,Tomato,Vegetative,2.74,26.72,67.7,Moderate,23.1,Low,Medium
2025-06-26 05:16:14,35.43,64.95,900.57,5832.36,45.54,6.43,31.94,1.91,217.32,43.79,181.65,2.0182,13.49,35.18,41.31,34.68,7.55,Tomato,Vegetative,1.83,24.59,70.7,Good,12.8,Low,Low
2025-06-26 07:36:18,36.33,65.84,896.92,4608.59,45.26,6.4,32.03,1.91,216.84,46.46,187.5,2.0664,13.49,36.06,41.28,35.76,7.66,Tomato,Vegetative,1.1,22.62,68.4,Moderate,20.3,Low,Medium
2025-06-26 10:27:19,37.92,64.86,873.34,7403.98,44.96,6.39,32.19,1.9,210.84,48.33,183.96,2.3177,13.49,36.1,41.37,41.25,8.29,Tomato,Vegetative,1.36,20.81,70.8,Good,21.2,Low,Medium
2025-06-26 13:35:44,40.57,66.09,889.51,9987.92,44.63,6.42,32.3,2.01,209.92,48.75,183.75,2.5,13.49,41.16,38.5,44.21,8.1,Tomato,Vegetative,1.14,19.15,72.1,Good,12.6,Low,Medium
2025-06-26 16:05:26,39.66,68.76,903.81,9966.26,44.35,6.41,32.27,2.07,207.16,46.15,184.93,2.263,13.49,43.13,40.32,45.52,6.67,Tomato,Vegetative,1.86,17.61,70.8,Good,19.3,Low,Medium
2025-06-26 19:47:27,38.99,69.19,899.75,9157.18,44.24,6.43,32.15,1.9,207.64,45.66,180.34,2.153,13.49,38.58,40.17,48.52,9.07,Tomato,Vegetative,1.95,16.2,72.6,Good,22.5,Low,Medium
2025-06-26 23:46:28,38.41,70.9,901.12,7296.69,43.98,6.44,32.86,2.01,209.8,45.28,174.59,1.9712,13.49,36.59,42.62,45.65,9.17,Tomato,Vegetative,1.93,14.91,71.6,Good,25.4,Low,Medium
2025-06-27 02:48:48,39.0,69.01,888.6,6063.85,43.87,6.46,33.28,2.06,208.91,47.3,178.81,2.1669,13.49,31.91,42.78,42.14,8.13,Tomato,Vegetative,1.27,13.72,67.5,Moderate,18.0,Low,Medium
2025-06-27 06:02:02,40.44,66.91,888.83,6078.23,43.76,6.46,33.25,2.01,212.65,47.76,176.83,2.4984,13.49,31.62,42.6,44.86,7.53,Tomato,Vegetative,1.45,12.62,69.0,Moderate,22.9,Low,Medium
2025-06-27 08:05:16,39.01,64.23,863.21,7054.63,43.51,6.45,33.42,2.0,210.62,49.17,172.03,2.5,13.49,36.36,39.6,42.42,6.46,Tomato,Vegetative,1.77,11.61,68.6,Moderate,20.3,Low,Medium
2025-06-27 11:01:47,40.26,62.09,888.13,10074.9,43.32,6.44,33.48,1.95,210.36,49.89,173.99,2.5,13.49,43.73,39.46,46.34,5.29,Tomato,Vegetative,1.98,10.68,70.4,Good,18.2,Low,Medium
2025-06-27 14:33:22,40.03,65.87,902.23,12354.81,43.22,6.43,33.64,1.91,212.82,49.98,179.74,2.5,13.49,44.45,39.55,48.32,4.82,Tomato,Vegetative,2.75,9.83,75.2,Good,19.7,Low,Medium
2025-06-27 17:18:00,38.49,65.34,966.27,10319.23,43.0,6.41,33.87,1.95,211.17,51.88,186.4,2.3582,13.49,44.79,39.42,47.3,4.15,Tomato,Vegetative,2.59,9.04,76.7,Good,21.5,Low,Medium
2025-06-27 19:19:28,37.91,63.06,954.47,7988.51,42.86,6.4,34.07,2.09,209.62,51.38,186.5,2.4353,13.49,42.13,37.21,46.86,4.66,Tomato,Vegetative,3.06,8.32,69.0,Moderate,33.1,Low,Medium
2025-06-27 22:07:35,36.97,65.41,919.28,6586.29,42.52,6.44,34.25,2.1,203.52,47.93,185.15,2.1672,13.49,43.15,37.79,48.98,6.81,Tomato,Vegetative,2.13,7.65,71.3,Good,16.4,Low,Medium
2025-06-28 00:08:44,37.14,66.6,991.66,4882.72,42.4,6.44,34.56,2.11,206.34,46.29,189.41,2.1113,13.49,39.96,36.04,49.0,6.89,Tomato,Vegetative,1.58,7.04,66.1,Moderate,15.8,Low,Low
2025-06-28 02:56:03,37.34,68.38,971.31,3445.77,42.06,6.44,34.41,2.11,204.85,48.12,192.72,2.021,13.49,38.17,34.36,51.42,7.44,Tomato,Vegetative,1.75,6.48,70.2,Good,16.0,Low,Medium
2025-06-28 06:38:21,36.4,66.12,975.43,3909.22,41.89,6.43,34.51,2.05,206.3,48.15,189.62,2.0579,13.49,39.17,33.54,50.23,7.48,Tomato,Vegetative,1.51,5.96,73.7,Good,12.2,Low,Medium
2025-06-28 08:55:07,36.67,62.98,931.48,4347.39,41.59,6.41,34.22,2.21,210.12,47.22,190.96,2.2819,13.49,43.47,34.52,49.29,6.46,Tomato,Vegetative,1.43,5.48,68.2,Moderate,20.4,Low,Medium
2025-06-28 11:15:17,36.93,60.56,916.71,8267.26,41.43,6.45,34.13,2.22,210.5,48.97,187.22,2.4659,13.49,46.41,35.58,48.1,7.34,Tomato,Vegetative,1.57,5.04,72.2,Good,24.1,Low,Medium
2025-06-28 13:39:13,37.65,60.08,,,41.1,6.45,33.28,2.17,212.41,48.41,190.46,2.5,13.49,49.9,34.63,43.31,6.33,Tomato,Vegetative,2.97,4.64,,,,,
2025-06-28 17:11:14,38.13,64.23,883.42,8982.08,40.76,6.46,33.3,2.05,207.96,51.49,192.45,2.3859,13.49,46.09,37.42,46.75,4.95,Tomato,Vegetative,2.31,4.27,74.6,Good,18.4,Low,Medium
